kbobID,playerID,yearID,stint,lgID,teamID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,GIDP,AVG,SLG,OBP,PA,TB
9249,92210,1999,1,KBO,Doosan,3,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
9250,92211,1992,1,KBO,OB,23,49,6,15,3,0,0,4,0,0,5,3,0,0.306,0.367,0.37,56,18
9251,92211,1993,1,KBO,OB,49,72,9,19,4,1,0,6,4,0,9,12,0,0.264,0.347,0.341,86,25
9252,92211,1994,1,KBO,OB,99,259,37,77,19,2,4,25,5,6,20,48,4,0.297,0.432,0.357,297,112
9253,92211,1995,1,KBO,OB,123,393,63,102,15,2,9,58,8,6,32,53,4,0.26,0.377,0.32,439,148
9254,92211,1997,1,KBO,OB,97,339,34,90,8,0,6,31,1,3,27,40,6,0.265,0.342,0.327,377,116
9255,92211,1998,1,KBO,OB,98,249,18,56,9,2,2,20,3,3,17,45,7,0.225,0.301,0.298,279,75
9256,92211,1999,1,KBO,Doosan,121,426,59,135,15,2,2,58,3,2,39,44,9,0.317,0.376,0.372,480,160
9257,92211,2000,1,KBO,Doosan,133,527,94,170,27,5,7,59,10,4,43,37,12,0.323,0.433,0.374,579,228
9258,92211,2001,1,KBO,Doosan,129,513,73,146,17,3,5,53,11,4,38,43,13,0.285,0.359,0.336,559,184
9259,92211,2002,1,KBO,Doosan,130,444,55,122,12,3,1,30,2,2,31,65,10,0.275,0.322,0.324,488,143
9260,92211,2003,1,KBO,Doosan,124,386,46,112,23,1,5,48,1,1,31,38,6,0.29,0.394,0.346,429,152
9261,92211,2004,1,KBO,Doosan,130,429,51,122,15,4,5,49,5,8,44,54,5,0.284,0.373,0.356,486,160
9262,92211,2005,1,KBO,Doosan,123,423,58,121,16,0,3,42,4,4,42,53,5,0.286,0.345,0.361,478,146
9263,92211,2006,1,KBO,Doosan,98,198,8,50,8,0,2,19,1,2,7,22,7,0.253,0.323,0.28,214,64
9264,92211,2007,1,KBO,Doosan,23,27,1,5,2,0,0,3,0,0,2,3,1,0.185,0.259,0.226,31,7
9265,92301,2005,1,KBO,Hyundai,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
9266,92303,1992,1,KBO,Pacific,67,167,20,47,8,0,4,19,0,2,15,24,5,0.281,0.401,0.341,185,67
9267,92303,1993,1,KBO,Pacific,98,279,17,48,10,0,4,24,1,3,30,56,6,0.172,0.251,0.256,321,70
9268,92303,1994,1,KBO,Pacific,78,226,22,48,9,0,6,29,1,1,14,45,7,0.212,0.332,0.257,248,75
9269,92303,1995,1,KBO,Pacific,49,102,7,18,4,0,1,3,0,0,8,29,2,0.176,0.245,0.236,112,25
9270,92303,1996,1,KBO,Hyundai,108,250,18,53,9,0,2,13,0,8,17,37,4,0.212,0.272,0.263,281,68
9271,92303,1997,1,KBO,Hyundai,81,197,20,43,9,1,3,13,1,1,12,24,1,0.218,0.32,0.262,225,63
9272,92303,1998,1,KBO,Hyundai,65,58,15,15,5,0,2,10,1,1,0,11,0,0.259,0.448,0.254,62,26
9273,92303,1999,1,KBO,Hyundai,65,73,11,20,5,0,3,18,1,1,4,10,0,0.274,0.466,0.308,82,34
9274,92303,2000,1,KBO,SK,12,22,0,3,0,0,0,3,0,0,0,6,1,0.136,0.136,0.13,23,3
9275,92303,2001,1,KBO,Hyundai,27,13,1,2,0,0,0,0,0,0,2,1,1,0.154,0.154,0.267,15,2
9276,92304,1992,1,KBO,Pacific,11,12,1,3,0,0,0,0,0,0,1,3,0,0.25,0.25,0.308,13,3
9277,92304,1993,1,KBO,Pacific,66,180,16,48,14,0,4,17,0,2,17,44,3,0.267,0.411,0.33,201,74
9278,92304,1994,1,KBO,Pacific,23,41,7,6,0,0,2,6,0,0,7,21,0,0.146,0.293,0.3,50,12
9279,92304,1995,1,KBO,Pacific,5,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0.2,5,0
9280,92304,1997,1,KBO,Hyundai,37,66,10,14,3,0,7,15,0,0,5,30,2,0.212,0.576,0.264,72,38
9281,92304,1998,1,KBO,Hyundai,39,36,2,7,0,0,2,5,0,1,9,15,0,0.194,0.361,0.362,48,13
9282,92304,1999,1,KBO,Hyundai,9,15,0,1,0,0,0,0,0,0,1,4,3,0.067,0.067,0.125,16,1
9283,92304,2000,1,KBO,Hyundai,76,114,14,22,5,0,3,14,0,0,14,33,3,0.193,0.316,0.298,132,36
9284,92304,2001,1,KBO,Hyundai,45,79,9,18,2,2,4,16,0,0,6,29,1,0.228,0.456,0.282,86,36
9285,92304,2002,1,KBO,KIA,26,33,2,5,0,0,2,5,0,0,3,16,1,0.152,0.333,0.222,37,11
9286,92304,2003,1,KBO,KIA,103,257,29,72,8,0,11,42,1,3,29,56,3,0.28,0.44,0.353,296,113
9287,92304,2004,1,KBO,KIA,119,250,34,64,16,1,8,39,0,2,40,51,9,0.256,0.424,0.369,298,106
9288,92304,2005,1,KBO,KIA,79,124,10,31,8,0,5,19,0,1,22,32,5,0.25,0.435,0.372,148,54
9289,92304,2006,1,KBO,KIA,115,377,38,107,26,0,13,59,1,1,52,78,13,0.284,0.456,0.37,436,172
9290,92304,2007,1,KBO,KIA,90,243,19,63,13,0,5,36,0,2,34,47,9,0.259,0.374,0.344,282,91
9291,92304,2008,1,KBO,KIA,87,261,37,72,15,0,12,58,2,1,45,49,8,0.276,0.471,0.382,314,123
9292,92304,2009,1,KBO,KIA,51,108,11,21,1,1,4,21,0,0,20,32,1,0.194,0.333,0.338,133,36
9293,92306,1992,1,KBO,Pacific,5,5,0,1,0,0,0,2,0,0,0,1,0,0.2,0.2,0.2,6,1
9294,92306,1993,1,KBO,Pacific,18,22,1,7,1,0,0,1,0,0,0,4,0,0.318,0.364,0.348,23,8
9295,92306,1994,1,KBO,Pacific,2,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0
9296,92306,1995,1,KBO,Pacific,24,41,4,12,5,0,2,6,0,2,7,7,0,0.293,0.561,0.431,52,23
9297,92306,1998,1,KBO,Hyundai,6,5,0,1,0,0,0,1,0,0,0,3,0,0.2,0.2,0.2,5,1
9298,92306,1999,1,KBO,Hyundai,11,30,3,7,1,0,1,2,0,1,3,11,0,0.233,0.367,0.303,35,11
9299,92306,2000,1,KBO,Hyundai,23,52,9,11,5,1,1,5,1,0,4,18,0,0.212,0.404,0.3,60,21
9300,92306,2001,1,KBO,Hyundai,22,38,2,5,0,1,1,6,1,0,1,9,0,0.132,0.263,0.19,43,10
9301,92306,2002,1,KBO,Hyundai,25,37,6,12,4,1,1,9,1,0,1,8,0,0.324,0.568,0.359,39,21
9302,92306,2003,1,KBO,KIA,64,95,5,17,2,0,2,12,2,2,14,20,2,0.179,0.263,0.301,117,25
9303,92306,2004,1,KBO,Doosan,3,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0
9304,92306,2005,1,KBO,Doosan,55,119,16,29,4,1,3,9,0,0,15,22,3,0.244,0.37,0.343,137,44
9305,92307,1992,1,KBO,Pacific,15,35,4,8,0,0,2,5,1,1,2,6,0,0.229,0.4,0.263,41,14
9306,92307,1993,1,KBO,Pacific,62,161,12,31,4,1,0,7,1,1,8,34,3,0.193,0.23,0.243,183,37
9307,92307,1994,1,KBO,Pacific,3,2,0,1,0,0,0,1,0,0,0,1,0,0.5,0.5,0.5,2,1
9308,92308,1993,1,KBO,Pacific,13,33,2,6,0,0,0,2,1,0,2,10,2,0.182,0.182,0.229,35,6
9309,92309,1992,1,KBO,Pacific,5,6,3,1,0,0,0,0,0,0,0,2,0,0.167,0.167,0.167,6,1
9310,92309,1994,1,KBO,Pacific,55,96,13,25,1,1,2,9,3,2,6,26,1,0.26,0.354,0.311,109,34
9311,92309,1995,1,KBO,Pacific,3,10,0,0,0,0,0,0,0,0,0,6,0,0,0,0,10,0
9312,92310,1992,1,KBO,Pacific,13,17,2,7,1,1,0,4,1,0,3,3,1,0.412,0.588,0.5,20,10
9313,92310,1993,1,KBO,Pacific,6,8,0,1,0,0,0,1,0,0,1,4,0,0.125,0.125,0.3,10,1
9314,92311,1992,1,KBO,Pacific,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9315,92401,1997,1,KBO,Samsung,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9316,92403,1996,1,KBO,SBW,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9317,92403,2000,1,KBO,Haitai,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9318,92403,2001,1,KBO,KIA,2,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
9319,92403,2003,1,KBO,KIA,2,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
9320,92403,2004,1,KBO,Hanwha,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
9321,92405,1992,1,KBO,Samsung,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.5,2,0
9322,92406,1992,1,KBO,Samsung,23,17,7,5,1,0,1,3,0,0,2,6,0,0.294,0.529,0.381,21,9
9323,92407,1992,1,KBO,Samsung,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2,5,0
9324,92407,1993,1,KBO,Samsung,79,152,17,40,6,1,1,17,1,3,9,28,2,0.263,0.336,0.315,173,51
9325,92407,1994,1,KBO,Samsung,75,114,15,27,2,0,2,17,1,1,15,22,4,0.237,0.307,0.326,139,35
9326,92407,1996,1,KBO,Haitai,20,27,5,5,1,0,0,3,0,0,2,6,1,0.185,0.222,0.241,30,6
9327,92407,1997,1,KBO,Haitai,55,62,12,19,2,0,5,9,3,1,6,17,2,0.306,0.581,0.377,71,36
9328,92407,1998,1,KBO,Haitai,121,278,23,53,11,0,1,10,4,0,15,58,10,0.191,0.241,0.242,308,67
9329,92407,1999,1,KBO,Haitai,34,37,5,7,2,0,1,1,0,0,0,6,0,0.189,0.324,0.211,39,12
9330,92407,2000,1,KBO,Haitai,65,129,13,20,5,0,4,12,3,0,6,29,2,0.155,0.287,0.204,146,37
9331,92407,2001,1,KBO,KIA,102,192,20,43,10,1,1,15,3,3,16,43,9,0.224,0.302,0.284,212,58
9332,92407,2002,1,KBO,KIA,66,97,12,22,6,0,2,8,0,1,5,26,1,0.227,0.351,0.267,105,34
9333,92408,1992,1,KBO,Samsung,8,9,0,2,0,0,0,0,0,0,0,3,1,0.222,0.222,0.222,9,2
9334,92409,1992,1,KBO,Samsung,14,9,3,2,0,1,1,6,0,0,0,3,0,0.222,0.778,0.222,9,7
9335,92409,1993,1,KBO,Samsung,106,99,24,27,6,1,0,4,11,8,7,22,1,0.273,0.354,0.333,110,35
9336,92409,1994,1,KBO,Samsung,86,61,14,16,3,0,1,7,7,9,6,16,1,0.262,0.361,0.338,71,22
9337,92409,1997,1,KBO,SBW,43,19,6,4,1,0,1,3,2,0,1,5,1,0.211,0.421,0.25,21,8
9338,92410,1992,1,KBO,Samsung,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9339,92411,1992,1,KBO,Samsung,126,410,95,130,18,7,11,52,24,17,72,63,5,0.317,0.476,0.433,511,195
9340,92411,1993,1,KBO,Samsung,68,249,53,86,10,5,5,28,20,9,32,29,3,0.345,0.486,0.442,295,121
9341,92411,1994,1,KBO,Samsung,100,319,44,81,12,2,5,33,15,10,43,45,9,0.254,0.351,0.359,375,112
9342,92411,1995,1,KBO,Samsung,110,293,54,69,11,0,1,18,11,2,40,55,2,0.235,0.283,0.344,346,83
9343,92411,1996,1,KBO,Haitai,101,264,37,48,12,4,3,19,15,3,35,38,3,0.182,0.292,0.298,318,77
9344,92411,1997,1,KBO,LG,122,363,64,95,17,4,5,29,25,10,42,51,4,0.262,0.372,0.348,428,135
9345,92411,1998,1,KBO,Hanwha,64,139,22,28,4,0,3,17,2,7,26,21,3,0.201,0.295,0.347,180,41
9346,92411,1999,1,KBO,SBW,59,168,18,46,8,0,1,14,4,5,25,24,2,0.274,0.339,0.385,206,57
9347,92412,1992,1,KBO,Samsung,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
9348,92412,1993,1,KBO,Samsung,15,24,4,3,1,0,0,3,1,0,1,2,3,0.125,0.167,0.16,25,4
9349,92412,1994,1,KBO,Samsung,7,9,0,2,0,0,0,0,1,0,1,2,1,0.222,0.222,0.3,10,2
9350,92412,1995,1,KBO,Samsung,51,39,7,7,2,0,0,1,0,0,2,8,0,0.179,0.231,0.25,45,9
9351,92501,2001,1,KBO,Lotte,2,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
9352,92501,2004,1,KBO,Lotte,3,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
9353,92501,2005,1,KBO,Lotte,2,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
9354,92501,2006,1,KBO,Lotte,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
9355,92501,2007,1,KBO,SK,4,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
9356,92501,2008,1,KBO,SK,3,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1
9357,92501,2010,1,KBO,SK,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
9358,92508,2008,1,KBO,Lotte,2,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
9359,92509,1992,1,KBO,Lotte,94,201,25,61,11,1,2,31,0,1,15,22,6,0.303,0.398,0.362,226,80
9360,92509,1993,1,KBO,Lotte,62,149,6,29,4,0,1,18,0,1,7,21,2,0.195,0.242,0.236,168,36
9361,92509,1994,1,KBO,Lotte,77,189,14,54,10,2,0,23,2,0,7,24,7,0.286,0.36,0.31,204,68
9362,92509,1995,1,KBO,Lotte,75,158,13,35,4,1,0,12,2,1,10,15,3,0.222,0.259,0.266,173,41
9363,92509,1996,1,KBO,Lotte,73,145,13,32,5,1,2,21,1,3,16,25,4,0.221,0.31,0.305,167,45
9364,92509,1997,1,KBO,Lotte,79,171,10,34,4,0,0,13,2,2,9,37,4,0.199,0.222,0.245,191,38
9365,92509,1998,1,KBO,Lotte,73,133,9,21,2,2,0,5,0,1,5,23,2,0.158,0.203,0.199,149,27
9366,92509,1999,1,KBO,Lotte,112,191,12,54,6,1,1,17,0,1,7,16,6,0.283,0.34,0.305,208,65
9367,92509,2000,1,KBO,Lotte,51,78,5,15,0,0,0,3,0,0,4,11,2,0.192,0.192,0.241,87,15
9368,92509,2001,1,KBO,SK,110,188,11,30,7,0,0,13,2,0,15,31,6,0.16,0.197,0.225,222,37
9369,92509,2002,1,KBO,SK,62,88,2,19,2,0,0,8,0,0,2,10,4,0.216,0.239,0.228,100,21
9370,92509,2003,1,KBO,SK,39,53,5,14,1,0,0,3,0,0,3,10,3,0.264,0.283,0.316,59,15
9371,92509,2004,1,KBO,SK,30,25,4,4,1,0,0,0,0,0,2,3,0,0.16,0.2,0.222,27,5
9372,92509,2005,1,KBO,SK,22,18,1,5,4,0,0,0,0,0,0,4,2,0.278,0.5,0.278,20,9
9373,92510,1992,1,KBO,Lotte,121,338,48,82,15,5,6,47,6,2,36,44,11,0.243,0.37,0.321,393,125
9374,92510,1993,1,KBO,Lotte,126,410,44,108,15,2,3,43,17,10,28,53,6,0.263,0.332,0.316,461,136
9375,92510,1994,1,KBO,Lotte,67,223,24,58,8,2,1,22,9,6,19,30,9,0.26,0.327,0.325,249,73
9376,92510,1997,1,KBO,Lotte,51,101,9,22,4,0,0,8,2,3,8,24,0,0.218,0.257,0.292,114,26
9377,92510,1998,1,KBO,SBW,68,151,10,33,6,0,1,15,3,2,9,29,3,0.219,0.278,0.267,163,42
9378,92510,1999,1,KBO,Haitai,124,337,43,85,14,1,5,43,4,5,31,61,6,0.252,0.344,0.324,391,116
9379,92510,2000,1,KBO,SK,109,232,30,46,6,1,3,32,7,3,17,42,7,0.198,0.272,0.26,258,63
9380,92510,2001,1,KBO,SK,48,20,15,5,1,0,0,2,7,2,2,7,1,0.25,0.3,0.318,22,6
9381,92510,2002,1,KBO,SK,3,0,1,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
9382,92511,1992,1,KBO,Lotte,3,4,2,1,0,0,0,0,0,0,1,1,0,0.25,0.25,0.4,5,1
9383,92511,1993,1,KBO,Lotte,57,58,8,14,2,0,0,5,3,0,3,6,0,0.241,0.276,0.286,64,16
9384,92511,1994,1,KBO,Lotte,31,67,5,14,2,0,0,4,3,1,2,13,0,0.209,0.239,0.243,71,16
9385,92511,1995,1,KBO,Lotte,25,58,6,12,3,1,0,3,1,1,4,13,3,0.207,0.293,0.266,64,17
9386,92511,1996,1,KBO,Lotte,41,43,4,10,3,0,0,0,1,1,3,14,1,0.233,0.302,0.283,46,13
9387,92511,1997,1,KBO,SBW,13,27,3,8,2,0,0,1,1,0,2,4,1,0.296,0.37,0.345,29,10
9388,92512,1992,1,KBO,Lotte,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,2,1
9389,92512,1993,1,KBO,Lotte,23,30,1,7,0,1,0,3,0,0,5,3,2,0.233,0.3,0.333,36,9
9390,92512,1994,1,KBO,Lotte,78,160,15,34,10,0,1,8,1,3,14,42,4,0.213,0.294,0.282,179,47
9391,92512,1995,1,KBO,Lotte,13,18,3,3,0,0,0,0,1,0,2,6,0,0.167,0.167,0.25,20,3
9392,92512,1996,1,KBO,Lotte,12,17,1,3,0,0,0,2,0,0,0,4,0,0.176,0.176,0.176,18,3
9393,92512,1997,1,KBO,SBW,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
9394,92514,1992,1,KBO,Lotte,2,4,0,0,0,0,0,1,0,0,1,1,0,0,0,0.286,7,0
9395,92514,1993,1,KBO,Lotte,4,6,0,1,0,0,0,1,0,0,0,1,0,0.167,0.167,0.167,6,1
9396,92514,1994,1,KBO,Lotte,13,15,1,2,0,0,1,1,0,0,1,7,1,0.133,0.333,0.188,17,5
9397,92515,1992,1,KBO,Lotte,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.5,2,0
9398,92607,1992,1,KBO,Haitai,14,8,3,2,0,0,0,1,0,1,1,3,0,0.25,0.25,0.4,10,2
9399,92607,1993,1,KBO,Haitai,66,68,12,12,2,0,1,9,0,1,7,15,1,0.176,0.25,0.26,79,17
9400,92607,1994,1,KBO,Haitai,74,141,18,46,6,2,2,18,5,5,5,20,3,0.326,0.44,0.362,158,62
9401,92607,1995,1,KBO,Haitai,65,124,18,27,9,1,2,8,5,0,10,20,4,0.218,0.355,0.283,144,44
9402,92607,1996,1,KBO,Haitai,57,74,16,22,6,0,1,8,1,1,7,14,2,0.297,0.419,0.388,87,31
9403,92607,1997,1,KBO,Haitai,22,27,3,3,0,0,1,3,0,2,1,7,0,0.111,0.222,0.143,28,6
9404,92608,1992,1,KBO,Haitai,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0.333,3,0
9405,92608,1994,1,KBO,Haitai,4,6,1,2,0,0,0,1,0,0,0,2,0,0.333,0.333,0.333,6,2
9406,92608,1995,1,KBO,Haitai,17,16,2,3,0,0,0,0,1,0,2,5,0,0.188,0.188,0.278,18,3
9407,92609,1992,1,KBO,Haitai,59,58,7,10,1,0,1,1,0,0,8,15,0,0.172,0.241,0.294,70,14
9408,92609,1994,1,KBO,Haitai,14,14,2,3,0,0,0,1,0,0,2,3,0,0.214,0.214,0.353,19,3
9409,92609,1995,1,KBO,Haitai,45,116,11,27,2,0,4,17,0,0,13,21,3,0.233,0.353,0.305,133,41
9410,92609,1996,1,KBO,Haitai,17,24,1,2,0,0,1,1,0,0,3,7,0,0.083,0.208,0.214,28,5
9411,92609,1997,1,KBO,SBW,23,16,6,3,1,0,0,1,1,0,0,3,0,0.188,0.25,0.188,16,4
9412,92609,1998,1,KBO,SBW,3,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0
9413,92610,1993,1,KBO,Haitai,3,7,0,2,0,0,0,0,0,1,1,3,0,0.286,0.286,0.375,8,2
9414,92612,1992,1,KBO,Haitai,67,131,29,36,6,1,2,15,12,4,10,15,2,0.275,0.382,0.364,152,50
9415,92612,1993,1,KBO,Haitai,19,26,3,3,1,0,0,0,0,0,1,5,0,0.115,0.154,0.148,29,4
9416,92612,1994,1,KBO,Haitai,10,10,2,2,1,0,0,0,0,0,0,4,0,0.2,0.3,0.2,10,3
9417,92612,1995,1,KBO,Haitai,98,327,35,78,9,5,1,25,20,6,17,23,6,0.239,0.306,0.311,373,100
9418,92612,1996,1,KBO,Haitai,116,273,32,68,14,2,1,21,6,7,16,26,3,0.249,0.326,0.329,310,89
9419,92612,1997,1,KBO,Haitai,76,96,16,20,4,0,1,10,7,4,12,9,4,0.208,0.281,0.333,120,27
9420,92612,1998,1,KBO,Haitai,8,9,1,1,0,0,0,1,1,0,1,3,1,0.111,0.111,0.2,12,1
9421,92701,1992,1,KBO,Binggrae,1,0,1,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
9422,92701,2004,1,KBO,Hanwha,4,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
9423,92702,1996,1,KBO,Hanwha,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9424,92704,1994,1,KBO,Hanwha,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9425,92708,1992,1,KBO,Binggrae,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
9426,92708,1993,1,KBO,Binggrae,13,22,4,4,0,0,1,5,0,0,1,5,0,0.182,0.318,0.208,24,7
9427,92708,1994,1,KBO,Hanwha,6,5,0,0,0,0,0,1,0,0,2,2,0,0,0,0.286,7,0
9428,92711,1992,1,KBO,Binggrae,41,37,12,12,4,0,1,3,2,0,5,4,2,0.324,0.514,0.395,44,19
9429,92711,1993,1,KBO,Binggrae,42,64,7,12,4,0,1,6,2,0,5,11,1,0.188,0.297,0.257,71,19
9430,92711,1995,1,KBO,Hanwha,49,66,7,13,4,0,0,4,1,0,7,11,0,0.197,0.258,0.274,75,17
9431,92712,1992,1,KBO,Binggrae,20,10,1,0,0,0,0,0,0,0,0,6,1,0,0,0,11,0
9432,92809,1991,1,KBO,SBW,10,6,0,0,0,0,0,0,0,0,2,6,0,0,0,0.25,8,0
9433,92809,1992,1,KBO,SBW,32,52,5,11,1,0,3,6,0,0,3,13,3,0.212,0.404,0.255,55,21
9434,92809,1993,1,KBO,SBW,26,48,1,10,2,0,0,2,0,0,3,14,0,0.208,0.25,0.283,57,12
9435,92809,1994,1,KBO,SBW,102,240,31,57,8,2,14,31,0,2,25,75,3,0.238,0.463,0.322,274,111
9436,92809,1995,1,KBO,SBW,121,361,48,82,13,2,19,46,5,2,56,100,5,0.227,0.432,0.344,429,156
9437,92809,1996,1,KBO,SBW,126,367,58,80,19,2,15,74,2,5,60,113,6,0.218,0.403,0.349,480,148
9438,92809,1997,1,KBO,SBW,82,239,46,67,15,1,16,48,2,3,58,59,7,0.28,0.552,0.43,314,132
9439,92809,1998,1,KBO,Hyundai,123,404,54,101,25,1,19,66,3,3,39,103,10,0.25,0.458,0.324,458,185
9440,92809,1999,1,KBO,Hyundai,124,367,67,81,16,1,23,67,2,2,72,95,9,0.221,0.458,0.359,467,168
9441,92809,2000,1,KBO,Hyundai,130,408,83,115,16,0,40,95,7,4,87,112,7,0.282,0.615,0.419,517,251
9442,92809,2001,1,KBO,Hyundai,130,421,66,108,13,1,24,81,21,8,91,121,9,0.257,0.463,0.395,528,195
9443,92809,2002,1,KBO,Hyundai,119,330,42,67,10,1,19,42,6,4,47,108,6,0.203,0.412,0.311,398,136
9444,92809,2003,1,KBO,SK,122,336,49,84,16,2,15,60,6,6,59,93,8,0.25,0.443,0.373,428,149
9445,92809,2004,1,KBO,SK,132,410,94,121,19,1,34,79,2,5,94,126,9,0.295,0.595,0.44,526,244
9446,92809,2005,1,KBO,SK,114,347,43,85,17,0,11,44,1,4,57,100,6,0.245,0.389,0.357,425,135
9447,92809,2006,1,KBO,SK,111,324,38,82,13,0,13,51,2,2,37,91,5,0.253,0.414,0.342,380,134
9448,92809,2007,1,KBO,SK,119,352,60,87,21,1,15,60,6,3,55,68,9,0.247,0.44,0.357,437,155
9449,92809,2008,1,KBO,SK,101,304,44,83,17,0,7,36,6,4,48,64,8,0.273,0.398,0.377,370,121
9450,92809,2009,1,KBO,SK,65,198,32,53,10,0,12,38,3,1,33,39,5,0.268,0.5,0.374,246,99
9451,92809,2010,1,KBO,SK,129,381,51,100,20,0,14,67,1,1,46,88,11,0.262,0.425,0.379,472,162
9452,92809,2011,1,KBO,SK,10,15,0,2,0,0,0,1,0,0,1,6,2,0.133,0.133,0.188,16,2
9453,92809,2012,1,KBO,SK,8,20,0,2,0,0,0,0,0,0,1,6,2,0.1,0.1,0.143,23,2
9454,92809,2013,1,KBO,SK,8,19,1,2,0,0,1,1,0,0,0,5,1,0.105,0.263,0.15,21,5
9455,92812,1992,1,KBO,SBW,7,15,1,1,0,0,0,0,0,0,1,6,1,0.067,0.067,0.125,16,1
9456,92815,1993,1,KBO,SBW,5,9,0,3,0,0,0,0,0,0,0,1,0,0.333,0.333,0.333,9,3
9457,92815,1994,1,KBO,SBW,30,25,2,4,0,0,0,1,3,0,2,6,0,0.16,0.16,0.222,27,4
9458,92815,1995,1,KBO,SBW,5,5,0,1,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,5,1
9459,92815,1996,1,KBO,SBW,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9460,92816,1989,1,KBO,Pacific,22,8,1,0,0,0,0,1,0,0,2,0,0,0,0,0.2,11,0
9461,92816,1990,1,KBO,Pacific,38,45,10,11,5,0,0,5,0,1,3,10,2,0.244,0.356,0.292,48,16
9462,92816,1991,1,KBO,SBW,61,186,17,48,5,4,1,9,2,1,8,26,3,0.258,0.344,0.287,197,64
9463,92816,1992,1,KBO,SBW,105,317,32,84,13,3,3,32,2,1,25,43,5,0.265,0.353,0.324,355,112
9464,92816,1993,1,KBO,SBW,97,239,23,53,10,0,1,17,3,5,17,41,9,0.222,0.276,0.281,270,66
9465,92816,1994,1,KBO,SBW,27,37,2,2,0,1,0,0,1,0,7,7,2,0.054,0.108,0.222,48,4
9466,92817,1992,1,KBO,SBW,13,10,3,1,0,0,0,0,0,0,0,3,2,0.1,0.1,0.1,10,1
9467,92817,1994,1,KBO,SBW,8,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,0
9468,92818,1992,1,KBO,SBW,8,22,4,6,3,1,1,3,0,0,0,7,0,0.273,0.636,0.273,22,14
9469,92818,1993,1,KBO,SBW,19,33,2,4,1,0,1,3,0,0,1,14,0,0.121,0.242,0.147,34,8
9470,92901,1992,1,KBO,LG,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,1,0
9471,92904,1992,1,KBO,LG,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
9472,92905,1992,1,KBO,LG,5,14,1,2,0,0,0,0,0,0,0,2,1,0.143,0.143,0.143,14,2
9473,92906,1992,1,KBO,LG,45,73,10,14,0,1,1,7,0,1,6,9,2,0.192,0.26,0.272,81,19
9474,92906,1993,1,KBO,LG,91,316,42,83,15,4,6,33,8,4,28,53,0,0.263,0.392,0.331,368,124
9475,92906,1994,1,KBO,LG,107,335,59,87,14,6,6,56,21,10,45,44,8,0.26,0.391,0.366,400,131
9476,92906,1995,1,KBO,LG,61,207,26,52,5,3,0,22,12,7,20,24,5,0.251,0.304,0.331,244,63
9477,92906,1997,1,KBO,LG,65,160,16,35,4,2,0,11,2,2,24,26,4,0.219,0.269,0.337,199,43
