kbobID,playerID,yearID,stint,lgID,teamID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,GIDP,PA,TB,AVG,SLG,OBP,OPS,BB_pct,K_pct
10291,95518,2004,1,KBO,Lotte,61,146,18,32,6,0,1,11,2,1,22,30,4,168,41,0.219,0.281,0.321,0.602,0.131,0.179
10292,95518,2005,1,KBO,Lotte,24,38,3,8,1,0,0,1,1,0,5,10,2,43,9,0.211,0.237,0.302,0.539,0.116,0.233
10293,95518,2006,1,KBO,Lotte,104,298,31,72,9,0,3,26,5,3,33,55,4,331,90,0.242,0.302,0.317,0.619,0.1,0.166
10294,95518,2007,1,KBO,Lotte,91,302,55,98,14,0,3,33,1,3,33,59,9,335,121,0.325,0.401,0.391,0.792,0.099,0.176
10295,95518,2008,1,KBO,Lotte,73,206,27,45,5,1,1,22,3,4,28,37,8,234,55,0.218,0.267,0.312,0.579,0.12,0.158
10296,95544,1995,1,KBO,Lotte,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
10297,95549,1995,1,KBO,Lotte,126,476,76,131,26,4,18,87,16,6,54,82,13,530,219,0.275,0.46,0.349,0.809,0.102,0.155
10298,95549,1996,1,KBO,Lotte,120,428,49,118,26,3,12,64,4,2,30,81,11,458,186,0.276,0.435,0.323,0.758,0.066,0.177
10299,95549,1997,1,KBO,Lotte,126,452,61,117,22,3,25,75,6,5,39,76,12,491,220,0.259,0.487,0.318,0.804,0.079,0.155
10300,95549,1998,1,KBO,Lotte,126,465,77,136,33,1,15,64,2,3,51,97,7,516,216,0.292,0.465,0.362,0.827,0.099,0.188
10301,95549,1999,1,KBO,Lotte,132,503,111,187,38,4,35,119,6,9,59,65,11,562,338,0.372,0.672,0.438,1.11,0.105,0.116
10302,95549,2000,1,KBO,Lotte,132,497,73,146,25,1,23,90,2,1,51,75,10,548,242,0.294,0.487,0.359,0.846,0.093,0.137
10303,95549,2001,1,KBO,Samsung,133,470,86,154,18,0,30,95,1,1,68,82,13,538,262,0.328,0.557,0.413,0.97,0.126,0.152
10304,95549,2002,1,KBO,Samsung,133,532,92,172,40,2,33,116,2,0,46,74,14,578,315,0.323,0.592,0.377,0.969,0.08,0.128
10305,95549,2003,1,KBO,Samsung,132,502,90,146,25,0,38,123,1,1,56,89,22,558,285,0.291,0.568,0.362,0.93,0.1,0.159
10306,95549,2004,1,KBO,KIA,124,437,54,123,16,0,11,71,4,3,56,68,19,493,172,0.281,0.394,0.363,0.757,0.114,0.138
10307,95549,2005,1,KBO,KIA,94,338,46,90,17,0,12,60,0,0,35,66,13,373,143,0.266,0.423,0.335,0.758,0.094,0.177
10308,95549,2006,1,KBO,LG,80,282,30,76,12,2,5,28,1,1,24,54,7,306,107,0.27,0.379,0.327,0.706,0.078,0.176
10309,95549,2007,1,KBO,LG,11,28,2,2,0,0,1,3,0,0,4,9,1,32,5,0.071,0.179,0.188,0.366,0.125,0.281
10310,95549,2008,1,KBO,Lotte,32,72,3,11,0,0,2,8,0,0,14,13,4,86,17,0.153,0.236,0.291,0.527,0.163,0.151
10311,95557,1995,1,KBO,Lotte,18,15,3,2,0,0,0,0,1,0,0,4,2,15,2,0.133,0.133,0.133,0.267,0.0,0.267
10312,95557,1996,1,KBO,Lotte,69,67,10,10,2,0,0,6,4,0,10,14,2,77,12,0.149,0.179,0.26,0.439,0.13,0.182
10313,95557,1997,1,KBO,Lotte,103,195,17,41,5,0,3,19,8,5,23,54,3,218,55,0.21,0.282,0.294,0.576,0.106,0.248
10314,95557,1999,1,KBO,Lotte,114,89,16,26,5,1,1,12,5,3,3,11,1,92,36,0.292,0.404,0.315,0.72,0.033,0.12
10315,95557,2000,1,KBO,Lotte,106,64,10,10,0,1,0,4,2,1,6,15,2,70,12,0.156,0.188,0.229,0.416,0.086,0.214
10316,95557,2001,1,KBO,Lotte,37,23,8,7,3,0,0,4,0,1,1,4,0,24,10,0.304,0.435,0.333,0.768,0.042,0.167
10317,95558,1995,1,KBO,Lotte,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,,,1.0,,1.0,0.0
10318,95558,1996,1,KBO,Lotte,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
10319,95563,1991,1,KBO,Lotte,2,2,0,0,0,0,0,0,1,0,0,1,0,2,0,0.0,0.0,0.0,0.0,0.0,0.5
10320,95573,1997,1,KBO,Lotte,8,14,1,1,0,0,1,1,0,0,0,5,0,14,4,0.071,0.286,0.071,0.357,0.0,0.357
10321,95573,1998,1,KBO,Lotte,2,2,0,1,0,0,0,0,0,0,0,0,0,2,1,0.5,0.5,0.5,1.0,0.0,0.0
10322,95576,1982,1,KBO,Lotte,80,265,40,59,15,1,0,35,7,9,36,27,7,301,76,0.223,0.287,0.316,0.602,0.12,0.09
10323,95576,1983,1,KBO,Lotte,82,179,21,30,5,2,0,10,1,5,10,17,3,189,39,0.168,0.218,0.212,0.43,0.053,0.09
10324,95576,1984,1,KBO,Sammi,100,363,38,97,10,2,1,25,3,2,36,36,8,399,114,0.267,0.314,0.333,0.647,0.09,0.09
10325,95576,1985,1,KBO,Chungbo,110,299,21,71,12,2,0,19,8,4,30,30,9,329,87,0.237,0.291,0.307,0.598,0.091,0.091
10326,95576,1986,1,KBO,Chungbo,108,303,14,49,6,1,0,11,2,3,27,33,4,330,57,0.162,0.188,0.23,0.418,0.082,0.1
10327,95576,1987,1,KBO,Chungbo,108,194,15,46,5,1,0,12,3,8,18,16,3,212,53,0.237,0.273,0.302,0.575,0.085,0.075
10328,95650,1996,1,KBO,Haitai,40,86,17,25,5,1,1,10,0,1,5,19,1,91,35,0.291,0.407,0.33,0.737,0.055,0.209
10329,95650,1997,1,KBO,Haitai,8,16,2,3,0,0,0,3,0,0,0,6,0,16,3,0.188,0.188,0.188,0.375,0.0,0.375
10330,95657,1997,1,KBO,Haitai,2,3,0,0,0,0,0,0,0,0,0,2,0,3,0,0.0,0.0,0.0,0.0,0.0,0.667
10331,95657,1998,1,KBO,Haitai,2,3,0,1,1,0,0,2,0,0,0,1,0,3,2,0.333,0.667,0.333,1.0,0.0,0.333
10332,95657,2002,1,KBO,Samsung,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
10333,95657,2003,1,KBO,Samsung,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
10334,95657,2004,1,KBO,Samsung,6,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0
10335,95657,2005,1,KBO,Samsung,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
10336,95657,2007,1,KBO,Samsung,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
10337,95657,2014,1,KBO,Samsung,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
10338,95657,2015,1,KBO,Samsung,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
10339,95657,2016,1,KBO,KIA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
10340,95657,2017,1,KBO,KIA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
10341,95657,2018,1,KBO,KIA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
10342,95666,1995,1,KBO,Haitai,8,4,0,0,0,0,0,0,0,0,0,3,0,4,0,0.0,0.0,0.0,0.0,0.0,0.75
10343,95666,1996,1,KBO,Haitai,5,8,1,3,0,0,0,1,0,0,0,2,0,8,3,0.375,0.375,0.375,0.75,0.0,0.25
10344,95666,1997,1,KBO,Haitai,6,7,0,0,0,0,0,0,0,0,0,2,0,7,0,0.0,0.0,0.0,0.0,0.0,0.286
10345,95666,1998,1,KBO,LG,34,24,3,3,0,0,0,1,0,0,1,8,0,25,3,0.125,0.125,0.16,0.285,0.04,0.32
10346,95666,1999,1,KBO,LG,104,327,41,93,9,5,4,39,4,0,17,65,7,344,124,0.284,0.379,0.32,0.699,0.049,0.189
10347,95666,2000,1,KBO,LG,84,212,30,47,11,1,4,26,3,0,26,47,6,238,72,0.222,0.34,0.307,0.646,0.109,0.197
10348,95666,2001,1,KBO,LG,65,171,17,39,5,0,2,10,1,3,13,32,4,184,50,0.228,0.292,0.283,0.575,0.071,0.174
10349,95666,2002,1,KBO,LG,41,49,7,12,1,0,0,3,0,1,6,13,2,55,13,0.245,0.265,0.327,0.593,0.109,0.236
10350,95666,2003,1,KBO,LG,73,214,19,53,7,1,3,21,5,1,18,33,6,232,71,0.248,0.332,0.306,0.638,0.078,0.142
10351,95666,2004,1,KBO,LG,14,22,2,4,0,0,0,0,0,0,1,5,1,23,4,0.182,0.182,0.217,0.399,0.043,0.217
10352,95666,2005,1,KBO,LG,26,68,8,14,4,0,0,4,2,0,5,11,5,73,18,0.206,0.265,0.26,0.525,0.068,0.151
10353,95666,2006,1,KBO,LG,3,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0
10354,95666,2007,1,KBO,Doosan,46,82,5,15,3,0,0,6,0,0,7,18,4,89,18,0.183,0.22,0.247,0.467,0.079,0.202
10355,95670,1995,1,KBO,Haitai,6,7,1,1,0,0,1,1,0,0,1,2,0,8,4,0.143,0.571,0.25,0.821,0.125,0.25
10356,95674,1997,1,KBO,Haitai,3,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0.0,0.0,0.0,0.0,0.0,0.5
10357,95674,1998,1,KBO,Haitai,63,87,5,15,3,0,0,3,0,0,7,22,0,94,18,0.172,0.207,0.234,0.441,0.074,0.234
10358,95678,1995,1,KBO,Haitai,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0
10359,95678,1997,1,KBO,Haitai,6,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0.0,0.0,0.0,0.0,0.0,1.0
10360,95710,1995,1,KBO,Hanwha,85,116,19,27,7,0,2,7,2,1,1,21,2,117,40,0.233,0.345,0.239,0.584,0.009,0.179
10361,95710,1996,1,KBO,Hanwha,35,24,4,5,3,0,1,2,0,1,0,5,1,24,11,0.208,0.458,0.208,0.667,0.0,0.208
10362,95710,1999,1,KBO,Hanwha,35,28,5,6,2,0,0,1,1,0,0,2,1,28,8,0.214,0.286,0.214,0.5,0.0,0.071
10363,95710,2000,1,KBO,Hanwha,58,85,12,22,10,0,1,12,0,0,2,17,1,87,35,0.259,0.412,0.276,0.688,0.023,0.195
10364,95710,2001,1,KBO,Samsung,78,136,22,37,8,0,6,22,0,0,3,31,7,139,63,0.272,0.463,0.288,0.751,0.022,0.223
10365,95710,2002,1,KBO,Samsung,59,84,6,15,3,0,1,14,0,0,3,22,1,87,21,0.179,0.25,0.207,0.457,0.034,0.253
10366,95710,2003,1,KBO,Hanwha,36,54,4,9,2,0,0,2,0,1,3,11,0,57,11,0.167,0.204,0.211,0.414,0.053,0.193
10367,95710,2004,1,KBO,Hanwha,28,47,6,9,3,0,0,1,0,1,4,12,0,51,12,0.191,0.255,0.255,0.51,0.078,0.235
10368,95710,2005,1,KBO,Hyundai,8,23,3,6,2,0,1,4,0,0,0,6,1,23,11,0.261,0.478,0.261,0.739,0.0,0.261
10369,95710,2006,1,KBO,Hyundai,21,22,4,7,1,0,1,7,0,0,1,6,1,23,11,0.318,0.5,0.348,0.848,0.043,0.261
10370,95712,1995,1,KBO,Hanwha,104,246,17,54,6,2,1,22,1,5,32,55,1,278,67,0.22,0.272,0.309,0.582,0.115,0.198
10371,95712,1996,1,KBO,Hanwha,50,50,6,11,1,0,1,5,0,0,8,10,0,58,15,0.22,0.3,0.328,0.628,0.138,0.172
10372,95712,1997,1,KBO,Hanwha,84,108,8,20,1,0,0,6,0,3,14,22,1,122,21,0.185,0.194,0.279,0.473,0.115,0.18
10373,95712,1998,1,KBO,Hanwha,24,5,0,0,0,0,0,0,0,0,2,0,0,7,0,0.0,0.0,0.286,0.286,0.286,0.0
10374,95712,1999,1,KBO,Hanwha,55,68,6,15,3,0,0,3,1,1,16,15,3,84,18,0.221,0.265,0.369,0.634,0.19,0.179
10375,95712,2000,1,KBO,Hanwha,81,118,17,33,4,0,0,9,1,0,21,25,3,139,37,0.28,0.314,0.388,0.702,0.151,0.18
10376,95712,2001,1,KBO,Hanwha,104,223,20,55,8,0,6,28,2,0,30,50,7,253,81,0.247,0.363,0.336,0.699,0.119,0.198
10377,95712,2002,1,KBO,Doosan,38,51,4,15,1,0,0,1,2,0,4,10,0,55,16,0.294,0.314,0.345,0.659,0.073,0.182
10378,95712,2003,1,KBO,Doosan,67,179,17,52,9,0,0,17,0,3,18,28,4,197,61,0.291,0.341,0.355,0.696,0.091,0.142
10379,95712,2004,1,KBO,Doosan,79,160,13,38,7,0,0,23,0,0,10,35,0,170,45,0.238,0.281,0.282,0.564,0.059,0.206
10380,95712,2005,1,KBO,Doosan,18,28,5,8,1,0,0,5,0,0,5,8,0,33,9,0.286,0.321,0.394,0.715,0.152,0.242
10381,95712,2006,1,KBO,Doosan,6,16,1,4,0,0,0,0,0,0,0,6,1,16,4,0.25,0.25,0.25,0.5,0.0,0.375
10382,95716,1995,1,KBO,Hanwha,65,128,16,28,6,1,6,19,0,2,11,45,2,139,54,0.219,0.422,0.281,0.702,0.079,0.324
10383,95716,1996,1,KBO,Hanwha,2,3,0,0,0,0,0,0,0,0,0,2,0,3,0,0.0,0.0,0.0,0.0,0.0,0.667
10384,95777,1982,1,KBO,Sammi,77,297,28,80,15,5,3,27,2,1,13,36,9,310,114,0.269,0.384,0.3,0.684,0.042,0.116
10385,95777,1983,1,KBO,Sammi,56,143,10,31,5,1,0,11,0,1,5,23,6,148,38,0.217,0.266,0.243,0.509,0.034,0.155
10386,95777,1984,1,KBO,Sammi,51,128,8,26,3,2,0,5,0,0,9,18,4,137,33,0.203,0.258,0.255,0.513,0.066,0.131
10387,95777,1985,1,KBO,Chungbo,21,33,2,5,0,0,1,2,0,0,1,9,0,34,8,0.152,0.242,0.176,0.419,0.029,0.265
10388,95777,1986,1,KBO,Chungbo,81,154,11,27,7,0,3,10,2,2,7,20,4,161,43,0.175,0.279,0.211,0.49,0.043,0.124
10389,95777,1987,1,KBO,Chungbo,58,62,7,8,2,0,0,4,2,1,10,8,2,72,10,0.129,0.161,0.25,0.411,0.139,0.111
10390,95777,1988,1,KBO,Pacific,16,35,5,1,1,0,0,2,0,0,2,6,1,37,2,0.029,0.057,0.081,0.138,0.054,0.162
10391,95835,1995,1,KBO,SBW,112,304,29,71,11,2,7,31,5,3,17,37,3,321,107,0.234,0.352,0.274,0.626,0.053,0.115
10392,95835,1996,1,KBO,SBW,116,335,51,92,26,4,5,51,8,2,40,55,6,375,141,0.275,0.421,0.352,0.773,0.107,0.147
10393,95835,1997,1,KBO,SBW,118,390,52,105,23,3,15,73,5,6,30,65,12,420,179,0.269,0.459,0.321,0.78,0.071,0.155
10394,95835,1998,1,KBO,SBW,126,469,61,126,24,5,24,86,9,5,38,110,12,507,232,0.269,0.495,0.323,0.818,0.075,0.217
10395,95835,1999,1,KBO,SBW,59,157,19,41,7,0,6,22,1,3,14,31,1,171,66,0.261,0.42,0.322,0.742,0.082,0.181
10396,95835,2000,1,KBO,SK,20,46,5,7,2,1,0,2,0,1,2,14,3,48,11,0.152,0.239,0.188,0.427,0.042,0.292
10397,95835,2001,1,KBO,LG,97,219,21,61,11,0,2,34,3,2,19,39,1,238,78,0.279,0.356,0.336,0.692,0.08,0.164
10398,95835,2002,1,KBO,LG,72,149,13,32,4,1,3,13,2,0,13,34,1,162,47,0.215,0.315,0.278,0.593,0.08,0.21
10399,95835,2003,1,KBO,Samsung,38,57,7,12,3,0,1,9,0,1,6,15,0,63,18,0.211,0.316,0.286,0.602,0.095,0.238
10400,95837,1995,1,KBO,SBW,27,10,4,1,0,0,0,0,1,0,1,3,0,11,1,0.1,0.1,0.182,0.282,0.091,0.273
10401,95853,1982,1,KBO,Samsung,41,80,11,11,2,0,1,7,3,2,2,18,0,82,16,0.138,0.2,0.159,0.359,0.024,0.22
10402,95901,1982,1,KBO,Sammi,77,263,38,71,12,3,9,37,2,4,39,30,3,302,116,0.27,0.441,0.364,0.805,0.129,0.099
10403,95901,1983,1,KBO,Sammi,59,194,11,43,1,1,2,13,0,1,17,34,5,211,52,0.222,0.268,0.284,0.552,0.081,0.161
10404,95901,1984,1,KBO,Sammi,58,190,16,34,9,0,6,18,0,0,7,37,4,197,61,0.179,0.321,0.208,0.529,0.036,0.188
10405,95901,1985,1,KBO,Chungbo,73,247,29,72,14,0,9,36,1,1,20,35,4,267,113,0.291,0.457,0.345,0.802,0.075,0.131
10406,95901,1986,1,KBO,Chungbo,71,121,10,19,4,0,2,10,1,0,13,19,4,134,29,0.157,0.24,0.239,0.478,0.097,0.142
10407,95901,1987,1,KBO,Chungbo,39,54,5,11,3,0,0,3,2,0,2,10,1,56,14,0.204,0.259,0.232,0.491,0.036,0.179
10408,95901,1988,1,KBO,Pacific,36,95,4,23,4,0,1,8,0,2,7,4,1,102,30,0.242,0.316,0.294,0.61,0.069,0.039
10409,95913,1982,1,KBO,OB,62,210,43,65,8,0,13,41,14,4,38,25,0,248,112,0.31,0.533,0.415,0.949,0.153,0.101
10410,95913,1983,1,KBO,OB,95,333,48,97,21,5,9,56,9,4,39,38,8,372,155,0.291,0.465,0.366,0.831,0.105,0.102
10411,95913,1984,1,KBO,OB,95,318,38,87,11,1,12,49,13,5,47,48,5,365,136,0.274,0.428,0.367,0.795,0.129,0.132
10412,95913,1985,1,KBO,OB,57,153,28,37,4,0,7,22,7,3,23,23,0,176,62,0.242,0.405,0.341,0.746,0.131,0.131
10413,95913,1986,1,KBO,Binggrae,34,62,3,13,1,0,0,5,0,0,8,7,2,70,14,0.21,0.226,0.3,0.526,0.114,0.1
10414,95914,1982,1,KBO,Haitai,80,306,50,92,13,3,19,45,10,5,19,23,4,325,168,0.301,0.549,0.342,0.891,0.058,0.071
10415,95914,1983,1,KBO,Haitai,90,326,35,81,5,1,10,43,11,5,27,39,11,353,118,0.248,0.362,0.306,0.668,0.076,0.11
10416,95914,1984,1,KBO,Haitai,91,307,29,82,10,0,6,29,5,5,20,47,9,327,110,0.267,0.358,0.312,0.67,0.061,0.144
10417,95914,1985,1,KBO,Haitai,101,336,45,101,20,0,5,38,7,6,27,29,10,363,136,0.301,0.405,0.353,0.757,0.074,0.08
10418,95914,1986,1,KBO,Haitai,42,84,11,23,0,0,4,15,2,0,8,10,2,92,35,0.274,0.417,0.337,0.754,0.087,0.109
10419,95914,1987,1,KBO,Haitai,63,167,17,34,7,0,2,23,2,0,15,28,4,182,47,0.204,0.281,0.269,0.551,0.082,0.154
10420,95914,1988,1,KBO,Haitai,100,314,41,92,11,1,11,48,3,3,28,41,14,342,138,0.293,0.439,0.351,0.79,0.082,0.12
10421,95914,1989,1,KBO,Haitai,103,330,27,83,10,2,4,44,1,0,27,44,14,357,109,0.252,0.33,0.308,0.638,0.076,0.123
10422,96139,1997,1,KBO,LG,9,15,1,2,1,0,0,0,0,0,0,9,0,15,3,0.133,0.2,0.133,0.333,0.0,0.6
10423,96139,2001,1,KBO,LG,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0
10424,96142,2004,1,KBO,KIA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
10425,96144,1999,1,KBO,Hanwha,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
10426,96144,2000,1,KBO,Hanwha,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
10427,96165,1996,1,KBO,LG,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0
10428,96172,1983,1,KBO,MBC,11,12,3,4,0,0,0,1,0,0,0,2,0,12,4,0.333,0.333,0.333,0.667,0.0,0.167
10429,96172,1984,1,KBO,MBC,19,23,0,3,2,0,0,2,0,0,2,10,0,25,5,0.13,0.217,0.2,0.417,0.08,0.4
10430,96172,1985,1,KBO,MBC,14,21,1,4,2,0,0,2,0,0,3,5,2,24,6,0.19,0.286,0.292,0.577,0.125,0.208
10431,96172,1986,1,KBO,MBC,63,128,13,26,4,0,1,8,1,0,12,38,0,140,33,0.203,0.258,0.271,0.529,0.086,0.271
10432,96172,1987,1,KBO,MBC,42,75,8,14,2,3,0,4,1,0,3,21,1,78,22,0.187,0.293,0.218,0.511,0.038,0.269
10433,96172,1988,1,KBO,MBC,51,120,14,29,9,0,4,19,1,4,14,21,3,134,50,0.242,0.417,0.321,0.738,0.104,0.157
10434,96213,1996,1,KBO,OB,6,15,0,2,0,0,0,0,0,0,0,6,0,15,2,0.133,0.133,0.133,0.267,0.0,0.4
10435,96224,1996,1,KBO,OB,53,80,11,13,4,1,1,6,3,0,6,6,1,86,22,0.162,0.275,0.221,0.496,0.07,0.07
10436,96224,1997,1,KBO,OB,75,129,14,30,2,1,1,10,3,2,5,23,1,134,37,0.233,0.287,0.261,0.548,0.037,0.172
10437,96224,1998,1,KBO,OB,18,25,1,4,1,0,0,0,0,0,2,1,1,27,5,0.16,0.2,0.222,0.422,0.074,0.037
10438,96224,1999,1,KBO,Lotte,95,190,32,54,13,1,5,19,3,4,13,25,3,203,84,0.284,0.442,0.33,0.772,0.064,0.123
10439,96224,2000,1,KBO,Lotte,122,338,44,82,14,2,7,37,10,2,24,52,6,362,121,0.243,0.358,0.293,0.651,0.066,0.144
10440,96224,2001,1,KBO,Lotte,127,385,54,117,16,2,7,47,8,5,40,52,6,425,158,0.304,0.41,0.369,0.78,0.094,0.122
10441,96224,2002,1,KBO,Lotte,123,383,34,109,22,4,8,50,1,4,27,44,9,410,163,0.285,0.426,0.332,0.757,0.066,0.107
10442,96224,2003,1,KBO,Lotte,119,347,33,102,20,2,2,41,6,5,34,27,1,381,132,0.294,0.38,0.357,0.737,0.089,0.071
10443,96224,2004,1,KBO,Lotte,108,327,39,89,16,2,2,32,7,6,25,40,2,352,115,0.272,0.352,0.324,0.676,0.071,0.114
10444,96224,2005,1,KBO,Lotte,94,177,15,34,7,1,0,10,3,1,13,29,5,190,43,0.192,0.243,0.247,0.49,0.068,0.153
10445,96224,2007,1,KBO,Lotte,58,59,11,13,3,0,0,5,1,0,7,7,2,66,16,0.22,0.271,0.303,0.574,0.106,0.106
10446,96224,2008,1,KBO,Lotte,29,40,2,9,0,1,0,3,0,1,2,4,3,42,11,0.225,0.275,0.262,0.537,0.048,0.095
10447,96224,2009,1,KBO,Lotte,54,115,17,25,6,0,2,10,1,0,18,12,2,133,37,0.217,0.322,0.323,0.645,0.135,0.09
10448,96251,2001,1,KBO,Doosan,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
10449,96251,2006,1,KBO,Doosan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
10450,96251,2014,1,KBO,NC,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0
10451,96253,1996,1,KBO,OB,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
10452,96257,1996,1,KBO,OB,35,72,7,16,5,0,1,3,2,0,2,15,2,74,24,0.222,0.333,0.243,0.577,0.027,0.203
10453,96307,1996,1,KBO,Hyundai,115,361,49,102,21,2,6,38,11,7,20,55,5,381,145,0.283,0.402,0.32,0.722,0.052,0.144
10454,96307,1997,1,KBO,Hyundai,112,351,29,65,11,0,5,29,7,5,20,62,6,371,91,0.185,0.259,0.229,0.488,0.054,0.167
10455,96307,1998,1,KBO,Hyundai,123,330,36,67,17,0,4,33,8,3,18,50,4,348,96,0.203,0.291,0.244,0.535,0.052,0.144
10456,96307,1999,1,KBO,Hyundai,128,395,50,104,21,2,3,42,5,6,36,63,9,431,138,0.263,0.349,0.325,0.674,0.084,0.146
10457,96307,2000,1,KBO,Hyundai,129,420,67,121,30,4,15,58,0,5,36,76,9,456,204,0.288,0.486,0.344,0.83,0.079,0.167
10458,96307,2001,1,KBO,Hyundai,122,383,72,115,13,0,22,63,9,6,47,65,13,430,194,0.3,0.507,0.377,0.883,0.109,0.151
10459,96307,2002,1,KBO,Hyundai,126,401,47,88,24,0,12,57,2,5,47,85,6,448,148,0.219,0.369,0.301,0.67,0.105,0.19
10460,96307,2003,1,KBO,Hyundai,129,421,68,119,26,0,16,48,6,5,55,66,14,476,193,0.283,0.458,0.366,0.824,0.116,0.139
10461,96307,2004,1,KBO,Hyundai,129,434,65,124,18,0,17,69,6,3,48,67,10,482,193,0.286,0.445,0.357,0.802,0.1,0.139
10462,96307,2005,1,KBO,Samsung,85,281,34,70,16,0,7,44,5,2,32,47,8,313,107,0.249,0.381,0.326,0.707,0.102,0.15
10463,96307,2006,1,KBO,Samsung,115,382,54,108,22,1,11,65,10,6,56,74,6,438,165,0.283,0.432,0.374,0.806,0.128,0.169
10464,96307,2007,1,KBO,Samsung,100,333,34,104,25,0,7,56,5,3,53,38,5,386,150,0.312,0.45,0.407,0.857,0.137,0.098
10465,96307,2008,1,KBO,Samsung,104,332,28,81,12,3,5,38,5,4,44,50,9,376,114,0.244,0.343,0.332,0.676,0.117,0.133
10466,96307,2009,1,KBO,Samsung,76,223,22,57,11,0,6,29,2,1,25,31,8,248,86,0.256,0.386,0.331,0.716,0.101,0.125
10467,96307,2010,1,KBO,Samsung,46,131,14,31,5,1,1,14,1,2,24,27,1,155,41,0.237,0.313,0.355,0.668,0.155,0.174
10468,96307,2011,1,KBO,SK,100,282,42,79,18,0,6,39,6,5,34,44,6,316,115,0.28,0.408,0.358,0.765,0.108,0.139
10469,96307,2012,1,KBO,SK,57,138,12,29,7,1,5,19,3,1,14,27,2,152,53,0.21,0.384,0.283,0.667,0.092,0.178
10470,96307,2013,1,KBO,SK,100,276,25,69,14,1,3,24,3,4,37,47,6,313,94,0.25,0.341,0.339,0.679,0.118,0.15
10471,96307,2014,1,KBO,SK,19,32,3,8,1,0,0,2,0,1,2,8,0,34,9,0.25,0.281,0.294,0.575,0.059,0.235
10472,96307,2015,1,KBO,SK,78,133,12,33,5,0,2,14,0,2,23,21,3,156,44,0.248,0.331,0.359,0.69,0.147,0.135
10473,96340,1996,1,KBO,Hyundai,9,7,1,1,0,0,0,1,1,0,1,1,0,8,1,0.143,0.143,0.25,0.393,0.125,0.125
10474,96343,1997,1,KBO,Hyundai,26,46,2,9,1,0,0,6,2,1,3,12,2,49,10,0.196,0.217,0.245,0.462,0.061,0.245
10475,96343,1998,1,KBO,Hyundai,12,13,1,1,1,0,0,0,0,0,0,2,0,13,2,0.077,0.154,0.077,0.231,0.0,0.154
10476,96345,2009,1,KBO,LG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
10477,96346,1996,1,KBO,Hyundai,105,163,18,32,3,1,3,19,1,3,20,39,2,183,46,0.196,0.282,0.284,0.566,0.109,0.213
10478,96346,1997,1,KBO,Hyundai,80,103,11,22,4,0,0,7,3,2,6,23,1,109,26,0.214,0.252,0.257,0.509,0.055,0.211
10479,96346,1998,1,KBO,Hyundai,99,228,28,52,10,1,1,23,4,2,12,46,1,240,67,0.228,0.294,0.267,0.561,0.05,0.192
10480,96346,1999,1,KBO,Hyundai,50,59,13,12,0,0,1,5,1,0,10,18,0,69,15,0.203,0.254,0.319,0.573,0.145,0.261
10481,96346,2000,1,KBO,Hyundai,39,34,5,7,3,0,1,5,2,1,2,8,1,36,13,0.206,0.382,0.25,0.632,0.056,0.222
10482,96346,2001,1,KBO,Hyundai,46,33,5,10,4,0,0,3,0,0,2,9,0,35,14,0.303,0.424,0.343,0.767,0.057,0.257
